code,description_short,description_long,is_billable,status,valid_from
N221,Missing Admitting History and Physical report,Missing Admitting History and Physical report.,,active,2004-08-01T00:00:00Z
N222,Incomplete/invalid Admitting History and Physical report,Incomplete/invalid Admitting History and Physical report.,,active,2004-08-01T00:00:00Z
N223,Missing documentation of benefit to the patient during initial treatment period,Missing documentation of benefit to the patient during initial treatment period.,,active,2004-08-01T00:00:00Z
N224,Incomplete/invalid documentation of benefit to the patient during initial treatment period,Incomplete/invalid documentation of benefit to the patient during initial treatment period.,,active,2004-08-01T00:00:00Z
N225,Incomplete/invalid documentation/orders/notes/summary/report/chart,Incomplete/invalid documentation/orders/notes/summary/report/chart.,,deprecated,2004-08-01T00:00:00Z
N226,Incomplete/invalid American Diabetes Association Certificate of Recognition,Incomplete/invalid American Diabetes Association Certificate of Recognition.,,active,2004-08-01T00:00:00Z
N227,Incomplete/invalid Certificate of Medical Necessity,Incomplete/invalid Certificate of Medical Necessity.,,active,2004-08-01T00:00:00Z
N228,Incomplete/invalid consent form,Incomplete/invalid consent form.,,active,2004-08-01T00:00:00Z
N229,Incomplete/invalid contract indicator,Incomplete/invalid contract indicator.,,active,2004-08-01T00:00:00Z
N23,Alert: Patient liability may be affected due to coordination of benefits with ot,Alert: Patient liability may be affected due to coordination of benefits with other carriers and/or maximum benefit provisions.,,active,2000-01-01T00:00:00Z
N230,Incomplete/invalid indication of whether the patient owns the equipment that requires the part or supply,Incomplete/invalid indication of whether the patient owns the equipment that requires the part or supply.,,active,2004-08-01T00:00:00Z
N231,"Incomplete/invalid invoice or statement certifying the actual cost of the lens,","Incomplete/invalid invoice or statement certifying the actual cost of the lens, less discounts, and/or the type of intraocular lens used.",,active,2004-08-01T00:00:00Z
N232,Incomplete/invalid itemized bill/statement,Incomplete/invalid itemized bill/statement.,,active,2004-08-01T00:00:00Z
N233,Incomplete/invalid operative note/report,Incomplete/invalid operative note/report.,,active,2004-08-01T00:00:00Z
N234,Incomplete/invalid oxygen certification/re-certification,Incomplete/invalid oxygen certification/re-certification.,,active,2004-08-01T00:00:00Z
N235,Incomplete/invalid pacemaker registration form,Incomplete/invalid pacemaker registration form.,,active,2004-08-01T00:00:00Z
N236,Incomplete/invalid pathology report,Incomplete/invalid pathology report.,,active,2004-08-01T00:00:00Z
N237,Incomplete/invalid patient medical record for this service,Incomplete/invalid patient medical record for this service.,,active,2004-08-01T00:00:00Z
N238,Incomplete/invalid physician certified plan of care,Incomplete/invalid physician certified plan of care.,,active,2004-08-01T00:00:00Z
N239,Incomplete/invalid physician financial relationship form,Incomplete/invalid physician financial relationship form.,,active,2004-08-01T00:00:00Z
N24,Missing/incomplete/invalid Electronic Funds Transfer (EFT) banking information,Missing/incomplete/invalid Electronic Funds Transfer (EFT) banking information.,,active,2000-01-01T00:00:00Z
N240,Incomplete/invalid radiology report,Incomplete/invalid radiology report.,,active,2004-08-01T00:00:00Z
N241,Incomplete/invalid review organization approval,Incomplete/invalid review organization approval.,,active,2004-08-01T00:00:00Z
N242,Incomplete/invalid radiology film(s)/image(s),Incomplete/invalid radiology film(s)/image(s).,,active,2004-08-01T00:00:00Z
N243,Incomplete/invalid/not approved screening document,Incomplete/invalid/not approved screening document.,,active,2004-08-01T00:00:00Z
N244,Incomplete/Invalid pre-operative  images/visual field results,Incomplete/Invalid pre-operative  images/visual field results.,,active,2004-08-01T00:00:00Z
N245,Incomplete/invalid plan information for other insurance,Incomplete/invalid plan information for other insurance.,,active,2004-08-01T00:00:00Z
N246,State regulated patient payment limitations apply to this service,State regulated patient payment limitations apply to this service.,,active,2004-12-02T00:00:00Z
N247,Missing/incomplete/invalid assistant surgeon taxonomy,Missing/incomplete/invalid assistant surgeon taxonomy.,,active,2004-12-02T00:00:00Z
N248,Missing/incomplete/invalid assistant surgeon name,Missing/incomplete/invalid assistant surgeon name.,,active,2004-12-02T00:00:00Z
N249,Missing/incomplete/invalid assistant surgeon primary identifier,Missing/incomplete/invalid assistant surgeon primary identifier.,,active,2004-12-02T00:00:00Z
N25,This company has been contracted by your benefit plan to provide administrative claims payment services only,This company has been contracted by your benefit plan to provide administrative claims payment services only.  This company does not assume financial risk or obligation with respect to claims processed on behalf of your benefit plan.,,active,2000-01-01T00:00:00Z
N250,Missing/incomplete/invalid assistant surgeon secondary identifier,Missing/incomplete/invalid assistant surgeon secondary identifier.,,active,2004-12-02T00:00:00Z
N251,Missing/incomplete/invalid attending provider taxonomy,Missing/incomplete/invalid attending provider taxonomy.,,active,2004-12-02T00:00:00Z
N252,Missing/incomplete/invalid attending provider name,Missing/incomplete/invalid attending provider name.,,active,2004-12-02T00:00:00Z
N253,Missing/incomplete/invalid attending provider primary identifier,Missing/incomplete/invalid attending provider primary identifier.,,active,2004-12-02T00:00:00Z
N254,Missing/incomplete/invalid attending provider secondary identifier,Missing/incomplete/invalid attending provider secondary identifier.,,active,2004-12-02T00:00:00Z
